"Year","Month","CircadianDayOfWeek","RandomWeekID","to_AgencyName","from_AgencyName","sampled_transfers","from_Agency_Sampled_Transactions","to_Agency_Sampled_Transactions","estimated_transfers","estimated_from_agency_transactions","estimated_to_agency_transactions"
2013,11,4,6,"Golden Gate Ferry","Caltrain",1,4437,3112,2,8874,6224
2013,11,4,6,"SF Muni","Caltrain",301,4437,170520,602,8874,341040
2013,11,4,6,"SamTrans","Caltrain",62,4437,8156,124,8874,16312
2013,11,4,6,"VTA","Caltrain",105,4437,18728,210,8874,37456
2013,11,4,6,"AC Transit","Golden Gate Ferry",1,3112,32197,2,6224,64394
2013,11,4,6,"BART","Golden Gate Ferry",9,3112,121841,18,6224,243682
2013,11,4,6,"Golden Gate Ferry","Golden Gate Ferry",4,3112,3112,8,6224,6224
2013,11,4,6,"Golden Gate Transit","Golden Gate Ferry",52,3112,4685,104,6224,9370
2013,11,4,6,"SF Muni","Golden Gate Ferry",105,3112,170520,210,6224,341040
2013,11,4,6,"WETA","Golden Gate Ferry",1,3112,819,2,6224,1638
2013,11,4,6,"AC Transit","Golden Gate Transit",12,4685,32197,24,9370,64394
2013,11,4,6,"BART","Golden Gate Transit",73,4685,121841,146,9370,243682
2013,11,4,6,"Golden Gate Ferry","Golden Gate Transit",13,4685,3112,26,9370,6224
2013,11,4,6,"Golden Gate Transit","Golden Gate Transit",287,4685,4685,574,9370,9370
2013,11,4,6,"SF Muni","Golden Gate Transit",117,4685,170520,234,9370,341040
2013,11,4,6,"AC Transit","SF Muni",244,170520,32197,488,341040,64394
2013,11,4,6,"BART","SF Muni",7569,170520,121841,15138,341040,243682
2013,11,4,6,"Caltrain","SF Muni",368,170520,4437,736,341040,8874
2013,11,4,6,"Golden Gate Ferry","SF Muni",79,170520,3112,158,341040,6224
2013,11,4,6,"Golden Gate Transit","SF Muni",76,170520,4685,152,341040,9370
2013,11,4,6,"SF Muni","SF Muni",31805,170520,170520,63610,341040,341040
2013,11,4,6,"SamTrans","SF Muni",156,170520,8156,312,341040,16312
2013,11,4,6,"WETA","SF Muni",52,170520,819,104,341040,1638
2013,11,4,6,"AC Transit","SamTrans",4,8156,32197,8,16312,64394
2013,11,4,6,"BART","SamTrans",415,8156,121841,830,16312,243682
2013,11,4,6,"Caltrain","SamTrans",27,8156,4437,54,16312,8874
2013,11,4,6,"Golden Gate Transit","SamTrans",1,8156,4685,2,16312,9370
2013,11,4,6,"SF Muni","SamTrans",156,8156,170520,312,16312,341040
2013,11,4,6,"SamTrans","SamTrans",950,8156,8156,1900,16312,16312
2013,11,4,6,"VTA","SamTrans",18,8156,18728,36,16312,37456
2013,11,4,6,"AC Transit","VTA",37,18728,32197,74,37456,64394
2013,11,4,6,"BART","VTA",61,18728,121841,122,37456,243682
2013,11,4,6,"Caltrain","VTA",109,18728,4437,218,37456,8874
2013,11,4,6,"SamTrans","VTA",22,18728,8156,44,37456,16312
2013,11,4,6,"VTA","VTA",4868,18728,18728,9736,37456,37456
2013,11,4,6,"AC Transit","WETA",3,819,32197,6,1638,64394
2013,11,4,6,"BART","WETA",6,819,121841,12,1638,243682
2013,11,4,6,"SF Muni","WETA",46,819,170520,92,1638,341040
2013,11,4,7,"AC Transit","AC Transit",5087,34170,34170,10174,68340,68340
2013,11,4,7,"BART","AC Transit",2102,34170,120651,4204,68340,241302
2013,11,4,7,"Caltrain","AC Transit",3,34170,4782,6,68340,9564
2013,11,4,7,"Golden Gate Transit","AC Transit",9,34170,4679,18,68340,9358
2013,11,4,7,"SF Muni","AC Transit",197,34170,178532,394,68340,357064
2013,11,4,7,"SamTrans","AC Transit",4,34170,8612,8,68340,17224
2013,11,4,7,"VTA","AC Transit",24,34170,20343,48,68340,40686
2013,11,4,7,"WETA","AC Transit",1,34170,957,2,68340,1914
2013,11,4,7,"AC Transit","BART",2214,120651,34170,4428,241302,68340
2013,11,4,7,"BART","BART",470,120651,120651,940,241302,241302
2013,11,4,7,"Caltrain","BART",295,120651,4782,590,241302,9564
2013,11,4,7,"Golden Gate Ferry","BART",50,120651,3446,100,241302,6892
2013,11,4,7,"Golden Gate Transit","BART",56,120651,4679,112,241302,9358
2013,11,4,7,"SF Muni","BART",7564,120651,178532,15128,241302,357064
2013,11,4,7,"SamTrans","BART",430,120651,8612,860,241302,17224
2013,11,4,7,"VTA","BART",79,120651,20343,158,241302,40686
2013,11,4,7,"WETA","BART",7,120651,957,14,241302,1914
2013,11,4,7,"AC Transit","Caltrain",5,4782,34170,10,9564,68340
2013,11,4,7,"BART","Caltrain",281,4782,120651,562,9564,241302
2013,11,4,7,"Golden Gate Ferry","Caltrain",4,4782,3446,8,9564,6892
2013,11,4,7,"Golden Gate Transit","Caltrain",1,4782,4679,2,9564,9358
2013,11,4,7,"SF Muni","Caltrain",352,4782,178532,704,9564,357064
2013,11,4,7,"SamTrans","Caltrain",43,4782,8612,86,9564,17224
2013,11,4,7,"VTA","Caltrain",100,4782,20343,200,9564,40686
2013,11,4,7,"BART","Golden Gate Ferry",12,3446,120651,24,6892,241302
2013,11,4,7,"Golden Gate Ferry","Golden Gate Ferry",5,3446,3446,10,6892,6892
2013,11,4,7,"Golden Gate Transit","Golden Gate Ferry",32,3446,4679,64,6892,9358
2013,11,4,7,"SF Muni","Golden Gate Ferry",90,3446,178532,180,6892,357064
2013,11,4,7,"AC Transit","Golden Gate Transit",9,4679,34170,18,9358,68340
2013,11,4,7,"BART","Golden Gate Transit",54,4679,120651,108,9358,241302
2013,11,4,7,"Caltrain","Golden Gate Transit",2,4679,4782,4,9358,9564
2013,11,4,7,"Golden Gate Ferry","Golden Gate Transit",15,4679,3446,30,9358,6892
2013,11,4,7,"Golden Gate Transit","Golden Gate Transit",257,4679,4679,514,9358,9358
2013,11,4,7,"SF Muni","Golden Gate Transit",100,4679,178532,200,9358,357064
2013,11,4,7,"AC Transit","SF Muni",252,178532,34170,504,357064,68340
2013,11,4,7,"BART","SF Muni",7561,178532,120651,15122,357064,241302
2013,11,4,7,"Caltrain","SF Muni",375,178532,4782,750,357064,9564
2013,11,4,7,"Golden Gate Ferry","SF Muni",62,178532,3446,124,357064,6892
2013,11,4,7,"Golden Gate Transit","SF Muni",81,178532,4679,162,357064,9358
2013,11,4,7,"SF Muni","SF Muni",35495,178532,178532,70990,357064,357064
2013,11,4,7,"SamTrans","SF Muni",156,178532,8612,312,357064,17224
2013,11,4,7,"WETA","SF Muni",50,178532,957,100,357064,1914
2013,11,4,7,"AC Transit","SamTrans",6,8612,34170,12,17224,68340
2013,11,4,7,"BART","SamTrans",420,8612,120651,840,17224,241302
2013,11,4,7,"Caltrain","SamTrans",22,8612,4782,44,17224,9564
2013,11,4,7,"SF Muni","SamTrans",163,8612,178532,326,17224,357064
2013,11,4,7,"SamTrans","SamTrans",1051,8612,8612,2102,17224,17224
2013,11,4,7,"VTA","SamTrans",23,8612,20343,46,17224,40686
2013,11,4,7,"AC Transit","VTA",27,20343,34170,54,40686,68340
2013,11,4,7,"BART","VTA",54,20343,120651,108,40686,241302
2013,11,4,7,"Caltrain","VTA",108,20343,4782,216,40686,9564
2013,11,4,7,"SamTrans","VTA",22,20343,8612,44,40686,17224
2013,11,4,7,"VTA","VTA",5393,20343,20343,10786,40686,40686
2013,11,4,7,"AC Transit","WETA",3,957,34170,6,1914,68340
2013,11,4,7,"BART","WETA",14,957,120651,28,1914,241302
2013,11,4,7,"Golden Gate Ferry","WETA",1,957,3446,2,1914,6892
2013,11,4,7,"SF Muni","WETA",52,957,178532,104,1914,357064
2013,11,4,8,"AC Transit","AC Transit",5047,34175,34175,10094,68350,68350
2013,11,4,8,"BART","AC Transit",2136,34175,119504,4272,68350,239008
2013,11,4,8,"Caltrain","AC Transit",2,34175,4938,4,68350,9876
2013,11,4,8,"Golden Gate Transit","AC Transit",6,34175,4768,12,68350,9536
2013,11,4,8,"SF Muni","AC Transit",189,34175,174015,378,68350,348030
2013,11,4,8,"SamTrans","AC Transit",3,34175,8599,6,68350,17198
2013,11,4,8,"VTA","AC Transit",27,34175,20296,54,68350,40592
2013,11,4,8,"WETA","AC Transit",3,34175,946,6,68350,1892
2013,11,4,8,"AC Transit","BART",2205,119504,34175,4410,239008,68350
2013,11,4,8,"BART","BART",454,119504,119504,908,239008,239008
2013,11,4,8,"Caltrain","BART",282,119504,4938,564,239008,9876
2013,11,4,8,"Golden Gate Ferry","BART",59,119504,3472,118,239008,6944
2013,11,4,8,"Golden Gate Transit","BART",57,119504,4768,114,239008,9536
2013,11,4,8,"SF Muni","BART",7391,119504,174015,14782,239008,348030
2013,11,4,8,"SamTrans","BART",449,119504,8599,898,239008,17198
2013,11,4,8,"VTA","BART",89,119504,20296,178,239008,40592
2013,11,4,8,"WETA","BART",7,119504,946,14,239008,1892
2013,11,4,8,"AC Transit","Caltrain",4,4938,34175,8,9876,68350
2013,11,4,8,"BART","Caltrain",276,4938,119504,552,9876,239008
2013,11,4,8,"Golden Gate Transit","Caltrain",1,4938,4768,2,9876,9536
2013,11,4,8,"SF Muni","Caltrain",389,4938,174015,778,9876,348030
2013,11,4,8,"SamTrans","Caltrain",36,4938,8599,72,9876,17198
2013,11,4,8,"VTA","Caltrain",102,4938,20296,204,9876,40592
2013,11,4,8,"AC Transit","Golden Gate Ferry",4,3472,34175,8,6944,68350
2013,11,4,8,"BART","Golden Gate Ferry",4,3472,119504,8,6944,239008
2013,11,4,8,"Caltrain","Golden Gate Ferry",1,3472,4938,2,6944,9876
2013,11,4,8,"Golden Gate Ferry","Golden Gate Ferry",4,3472,3472,8,6944,6944
2013,11,4,8,"Golden Gate Transit","Golden Gate Ferry",35,3472,4768,70,6944,9536
2013,11,4,8,"SF Muni","Golden Gate Ferry",86,3472,174015,172,6944,348030
2013,11,4,8,"AC Transit","Golden Gate Transit",15,4768,34175,30,9536,68350
2013,11,4,8,"BART","Golden Gate Transit",63,4768,119504,126,9536,239008
2013,11,4,8,"Golden Gate Ferry","Golden Gate Transit",14,4768,3472,28,9536,6944
2013,11,4,8,"Golden Gate Transit","Golden Gate Transit",263,4768,4768,526,9536,9536
2013,11,4,8,"SF Muni","Golden Gate Transit",105,4768,174015,210,9536,348030
2013,11,4,8,"AC Transit","SF Muni",241,174015,34175,482,348030,68350
2013,11,4,8,"BART","SF Muni",7247,174015,119504,14494,348030,239008
2013,11,4,8,"Caltrain","SF Muni",365,174015,4938,730,348030,9876
2013,11,4,8,"Golden Gate Ferry","SF Muni",86,174015,3472,172,348030,6944
2013,11,4,8,"Golden Gate Transit","SF Muni",68,174015,4768,136,348030,9536
2013,11,4,8,"SF Muni","SF Muni",33946,174015,174015,67892,348030,348030
2013,11,4,8,"SamTrans","SF Muni",165,174015,8599,330,348030,17198
2013,11,4,8,"WETA","SF Muni",55,174015,946,110,348030,1892
2013,11,4,8,"AC Transit","SamTrans",7,8599,34175,14,17198,68350
2013,11,4,8,"BART","SamTrans",407,8599,119504,814,17198,239008
2013,11,4,8,"Caltrain","SamTrans",27,8599,4938,54,17198,9876
2013,11,4,8,"SF Muni","SamTrans",162,8599,174015,324,17198,348030
2013,11,4,8,"SamTrans","SamTrans",1113,8599,8599,2226,17198,17198
2013,11,4,8,"VTA","SamTrans",27,8599,20296,54,17198,40592
2013,11,4,8,"AC Transit","VTA",25,20296,34175,50,40592,68350
2013,11,4,8,"BART","VTA",74,20296,119504,148,40592,239008
2013,11,4,8,"Caltrain","VTA",112,20296,4938,224,40592,9876
2013,11,4,8,"SamTrans","VTA",19,20296,8599,38,40592,17198
2013,11,4,8,"VTA","VTA",5437,20296,20296,10874,40592,40592
2013,11,4,8,"AC Transit","WETA",3,946,34175,6,1892,68350
2013,11,4,8,"BART","WETA",9,946,119504,18,1892,239008
2013,11,4,8,"SF Muni","WETA",57,946,174015,114,1892,348030
2013,11,5,6,"AC Transit","AC Transit",5065,33292,33292,10130,66584,66584
2013,11,5,6,"BART","AC Transit",2117,33292,121064,4234,66584,242128
2013,11,5,6,"Caltrain","AC Transit",6,33292,5088,12,66584,10176
2013,11,5,6,"Golden Gate Ferry","AC Transit",1,33292,3731,2,66584,7462
2013,11,5,6,"Golden Gate Transit","AC Transit",10,33292,4762,20,66584,9524
2013,11,5,6,"SF Muni","AC Transit",182,33292,172090,364,66584,344180
2013,11,5,6,"SamTrans","AC Transit",2,33292,8734,4,66584,17468
2013,11,5,6,"VTA","AC Transit",24,33292,20353,48,66584,40706
2013,11,5,6,"WETA","AC Transit",1,33292,888,2,66584,1776
2013,11,5,6,"AC Transit","BART",2179,121064,33292,4358,242128,66584
2013,11,5,6,"BART","BART",436,121064,121064,872,242128,242128
2013,11,5,6,"Caltrain","BART",286,121064,5088,572,242128,10176
2013,11,5,6,"Golden Gate Ferry","BART",51,121064,3731,102,242128,7462
2013,11,5,6,"Golden Gate Transit","BART",61,121064,4762,122,242128,9524
2013,11,5,6,"SF Muni","BART",7498,121064,172090,14996,242128,344180
2013,11,5,6,"SamTrans","BART",439,121064,8734,878,242128,17468
2013,11,5,6,"VTA","BART",100,121064,20353,200,242128,40706
2013,11,5,6,"WETA","BART",7,121064,888,14,242128,1776
2013,11,5,6,"AC Transit","Caltrain",7,5088,33292,14,10176,66584
2013,11,5,6,"BART","Caltrain",305,5088,121064,610,10176,242128
2013,11,5,6,"Golden Gate Ferry","Caltrain",1,5088,3731,2,10176,7462
2013,11,5,6,"Golden Gate Transit","Caltrain",1,5088,4762,2,10176,9524
2013,11,5,6,"SF Muni","Caltrain",315,5088,172090,630,10176,344180
2013,11,5,6,"SamTrans","Caltrain",39,5088,8734,78,10176,17468
2013,11,5,6,"VTA","Caltrain",94,5088,20353,188,10176,40706
2013,11,5,6,"AC Transit","Golden Gate Ferry",1,3731,33292,2,7462,66584
2013,11,5,6,"BART","Golden Gate Ferry",4,3731,121064,8,7462,242128
2013,11,5,6,"Golden Gate Ferry","Golden Gate Ferry",14,3731,3731,28,7462,7462
2013,11,5,6,"Golden Gate Transit","Golden Gate Ferry",36,3731,4762,72,7462,9524
2013,11,5,6,"SF Muni","Golden Gate Ferry",96,3731,172090,192,7462,344180
2013,11,5,6,"WETA","Golden Gate Ferry",1,3731,888,2,7462,1776
2013,11,5,6,"AC Transit","Golden Gate Transit",9,4762,33292,18,9524,66584
2013,11,5,6,"BART","Golden Gate Transit",55,4762,121064,110,9524,242128
2013,11,5,6,"Caltrain","Golden Gate Transit",1,4762,5088,2,9524,10176
2013,11,5,6,"Golden Gate Ferry","Golden Gate Transit",15,4762,3731,30,9524,7462
2013,11,5,6,"Golden Gate Transit","Golden Gate Transit",297,4762,4762,594,9524,9524
2013,11,5,6,"SF Muni","Golden Gate Transit",119,4762,172090,238,9524,344180
2013,11,5,6,"SamTrans","Golden Gate Transit",1,4762,8734,2,9524,17468
2013,11,5,6,"AC Transit","SF Muni",227,172090,33292,454,344180,66584
2013,11,5,6,"BART","SF Muni",7340,172090,121064,14680,344180,242128
2013,11,5,6,"Caltrain","SF Muni",380,172090,5088,760,344180,10176
2013,11,5,6,"Golden Gate Ferry","SF Muni",80,172090,3731,160,344180,7462
2013,11,5,6,"Golden Gate Transit","SF Muni",95,172090,4762,190,344180,9524
2013,11,5,6,"SF Muni","SF Muni",32844,172090,172090,65688,344180,344180
2013,11,5,6,"SamTrans","SF Muni",149,172090,8734,298,344180,17468
2013,11,5,6,"WETA","SF Muni",50,172090,888,100,344180,1776
2013,11,5,6,"AC Transit","SamTrans",2,8734,33292,4,17468,66584
2013,11,5,6,"BART","SamTrans",450,8734,121064,900,17468,242128
2013,11,5,6,"Caltrain","SamTrans",21,8734,5088,42,17468,10176
2013,11,5,6,"Golden Gate Transit","SamTrans",1,8734,4762,2,17468,9524
2013,11,5,6,"SF Muni","SamTrans",159,8734,172090,318,17468,344180
2013,11,5,6,"SamTrans","SamTrans",1145,8734,8734,2290,17468,17468
2013,11,5,6,"VTA","SamTrans",20,8734,20353,40,17468,40706
2013,11,5,6,"AC Transit","VTA",33,20353,33292,66,40706,66584
2013,11,5,6,"BART","VTA",78,20353,121064,156,40706,242128
2013,11,5,6,"Caltrain","VTA",107,20353,5088,214,40706,10176
2013,11,5,6,"SamTrans","VTA",21,20353,8734,42,40706,17468
2013,11,5,6,"VTA","VTA",5240,20353,20353,10480,40706,40706
2013,11,5,6,"AC Transit","WETA",2,888,33292,4,1776,66584
2013,11,5,6,"BART","WETA",11,888,121064,22,1776,242128
2013,11,5,6,"SF Muni","WETA",54,888,172090,108,1776,344180
2013,11,5,7,"AC Transit","AC Transit",5113,33522,33522,10226,67044,67044
2013,11,5,7,"BART","AC Transit",2204,33522,120760,4408,67044,241520
2013,11,5,7,"Caltrain","AC Transit",6,33522,4870,12,67044,9740
2013,11,5,7,"Golden Gate Transit","AC Transit",13,33522,4611,26,67044,9222
2013,11,5,7,"SF Muni","AC Transit",169,33522,177894,338,67044,355788
2013,11,5,7,"SamTrans","AC Transit",1,33522,8422,2,67044,16844
2013,11,5,7,"VTA","AC Transit",31,33522,20176,62,67044,40352
2013,11,5,7,"WETA","AC Transit",2,33522,797,4,67044,1594
2013,11,5,7,"AC Transit","BART",2225,120760,33522,4450,241520,67044
2013,11,5,7,"BART","BART",482,120760,120760,964,241520,241520
2013,11,5,7,"Caltrain","BART",268,120760,4870,536,241520,9740
2013,11,5,7,"Golden Gate Ferry","BART",49,120760,3305,98,241520,6610
2013,11,5,7,"Golden Gate Transit","BART",64,120760,4611,128,241520,9222
2013,11,5,7,"SF Muni","BART",7654,120760,177894,15308,241520,355788
2013,11,5,7,"SamTrans","BART",420,120760,8422,840,241520,16844
2013,11,5,7,"VTA","BART",88,120760,20176,176,241520,40352
2013,11,5,7,"WETA","BART",11,120760,797,22,241520,1594
2013,11,5,7,"AC Transit","Caltrain",2,4870,33522,4,9740,67044
2013,11,5,7,"BART","Caltrain",264,4870,120760,528,9740,241520
2013,11,5,7,"Golden Gate Transit","Caltrain",2,4870,4611,4,9740,9222
2013,11,5,7,"SF Muni","Caltrain",335,4870,177894,670,9740,355788
2013,11,5,7,"SamTrans","Caltrain",54,4870,8422,108,9740,16844
2013,11,5,7,"VTA","Caltrain",104,4870,20176,208,9740,40352
2013,11,5,7,"BART","Golden Gate Ferry",9,3305,120760,18,6610,241520
2013,11,5,7,"Golden Gate Ferry","Golden Gate Ferry",6,3305,3305,12,6610,6610
2013,11,5,7,"Golden Gate Transit","Golden Gate Ferry",36,3305,4611,72,6610,9222
2013,11,5,7,"SF Muni","Golden Gate Ferry",96,3305,177894,192,6610,355788
2013,11,5,7,"AC Transit","Golden Gate Transit",11,4611,33522,22,9222,67044
2013,11,5,7,"BART","Golden Gate Transit",71,4611,120760,142,9222,241520
2013,11,5,7,"Caltrain","Golden Gate Transit",3,4611,4870,6,9222,9740
2013,11,5,7,"Golden Gate Ferry","Golden Gate Transit",6,4611,3305,12,9222,6610
2013,11,5,7,"Golden Gate Transit","Golden Gate Transit",272,4611,4611,544,9222,9222
2013,11,5,7,"SF Muni","Golden Gate Transit",104,4611,177894,208,9222,355788
2013,11,5,7,"SamTrans","Golden Gate Transit",2,4611,8422,4,9222,16844
2013,11,5,7,"AC Transit","SF Muni",248,177894,33522,496,355788,67044
2013,11,5,7,"BART","SF Muni",7643,177894,120760,15286,355788,241520
2013,11,5,7,"Caltrain","SF Muni",361,177894,4870,722,355788,9740
2013,11,5,7,"Golden Gate Ferry","SF Muni",78,177894,3305,156,355788,6610
2013,11,5,7,"Golden Gate Transit","SF Muni",71,177894,4611,142,355788,9222
2013,11,5,7,"SF Muni","SF Muni",34593,177894,177894,69186,355788,355788
2013,11,5,7,"SamTrans","SF Muni",149,177894,8422,298,355788,16844
2013,11,5,7,"WETA","SF Muni",50,177894,797,100,355788,1594
2013,11,5,7,"AC Transit","SamTrans",2,8422,33522,4,16844,67044
2013,11,5,7,"BART","SamTrans",419,8422,120760,838,16844,241520
2013,11,5,7,"Caltrain","SamTrans",35,8422,4870,70,16844,9740
2013,11,5,7,"Golden Gate Transit","SamTrans",1,8422,4611,2,16844,9222
2013,11,5,7,"SF Muni","SamTrans",137,8422,177894,274,16844,355788
2013,11,5,7,"SamTrans","SamTrans",969,8422,8422,1938,16844,16844
2013,11,5,7,"VTA","SamTrans",22,8422,20176,44,16844,40352
2013,11,5,7,"AC Transit","VTA",33,20176,33522,66,40352,67044
2013,11,5,7,"BART","VTA",74,20176,120760,148,40352,241520
2013,11,5,7,"Caltrain","VTA",112,20176,4870,224,40352,9740
2013,11,5,7,"SamTrans","VTA",17,20176,8422,34,40352,16844
2013,11,5,7,"VTA","VTA",5231,20176,20176,10462,40352,40352
2013,11,5,7,"AC Transit","WETA",3,797,33522,6,1594,67044
2013,11,5,7,"BART","WETA",9,797,120760,18,1594,241520
2013,11,5,7,"SF Muni","WETA",60,797,177894,120,1594,355788
2013,11,5,8,"AC Transit","AC Transit",1361,6664,6664,2722,13328,13328
2013,11,5,8,"BART","AC Transit",516,6664,17540,1032,13328,35080
2013,11,5,8,"Golden Gate Transit","AC Transit",2,6664,390,4,13328,780
2013,11,5,8,"SF Muni","AC Transit",32,6664,51805,64,13328,103610
2013,11,5,8,"SamTrans","AC Transit",2,6664,2039,4,13328,4078
2013,11,5,8,"VTA","AC Transit",2,6664,5610,4,13328,11220
2013,11,5,8,"AC Transit","BART",402,17540,6664,804,35080,13328
2013,11,5,8,"BART","BART",143,17540,17540,286,35080,35080
2013,11,5,8,"Caltrain","BART",84,17540,716,168,35080,1432
2013,11,5,8,"Golden Gate Transit","BART",18,17540,390,36,35080,780
2013,11,5,8,"SF Muni","BART",1854,17540,51805,3708,35080,103610
2013,11,5,8,"SamTrans","BART",64,17540,2039,128,35080,4078
2013,11,5,8,"VTA","BART",29,17540,5610,58,35080,11220
2013,11,5,8,"BART","Caltrain",68,716,17540,136,1432,35080
2013,11,5,8,"SF Muni","Caltrain",41,716,51805,82,1432,103610
2013,11,5,8,"SamTrans","Caltrain",5,716,2039,10,1432,4078
2013,11,5,8,"VTA","Caltrain",8,716,5610,16,1432,11220
2013,11,5,8,"BART","Golden Gate Transit",10,390,17540,20,780,35080
2013,11,5,8,"Caltrain","Golden Gate Transit",2,390,716,4,780,1432
2013,11,5,8,"Golden Gate Transit","Golden Gate Transit",28,390,390,56,780,780
2013,11,5,8,"SF Muni","Golden Gate Transit",21,390,51805,42,780,103610
2013,11,5,8,"AC Transit","SF Muni",18,51805,6664,36,103610,13328
2013,11,5,8,"BART","SF Muni",2160,51805,17540,4320,103610,35080
2013,11,5,8,"Caltrain","SF Muni",77,51805,716,154,103610,1432
2013,11,5,8,"Golden Gate Transit","SF Muni",37,51805,390,74,103610,780
2013,11,5,8,"SF Muni","SF Muni",12693,51805,51805,25386,103610,103610
2013,11,5,8,"SamTrans","SF Muni",50,51805,2039,100,103610,4078
2013,11,5,8,"BART","SamTrans",83,2039,17540,166,4078,35080
2013,11,5,8,"Caltrain","SamTrans",1,2039,716,2,4078,1432
2013,11,5,8,"SF Muni","SamTrans",45,2039,51805,90,4078,103610
2013,11,5,8,"SamTrans","SamTrans",197,2039,2039,394,4078,4078
2013,11,5,8,"VTA","SamTrans",9,2039,5610,18,4078,11220
2013,11,5,8,"AC Transit","VTA",7,5610,6664,14,11220,13328
2013,11,5,8,"BART","VTA",18,5610,17540,36,11220,35080
2013,11,5,8,"Caltrain","VTA",12,5610,716,24,11220,1432
2013,11,5,8,"SamTrans","VTA",9,5610,2039,18,11220,4078
2013,11,5,8,"VTA","VTA",1373,5610,5610,2746,11220,11220
2014,3,3,6,"AC Transit","AC Transit",4927,33580,33580,9854,67160,67160
2014,3,3,6,"BART","AC Transit",2144,33580,119856,4288,67160,239712
2014,3,3,6,"Caltrain","AC Transit",2,33580,4638,4,67160,9276
2014,3,3,6,"Golden Gate Transit","AC Transit",6,33580,4860,12,67160,9720
2014,3,3,6,"SF Muni","AC Transit",207,33580,168021,414,67160,336042
2014,3,3,6,"SamTrans","AC Transit",4,33580,7559,8,67160,15118
2014,3,3,6,"VTA","AC Transit",27,33580,26280,54,67160,52560
2014,3,3,6,"WETA","AC Transit",1,33580,865,2,67160,1730
2014,3,3,6,"AC Transit","BART",2252,119856,33580,4504,239712,67160
2014,3,3,6,"BART","BART",405,119856,119856,810,239712,239712
2014,3,3,6,"Caltrain","BART",258,119856,4638,516,239712,9276
2014,3,3,6,"Golden Gate Ferry","BART",48,119856,3222,96,239712,6444
2014,3,3,6,"Golden Gate Transit","BART",54,119856,4860,108,239712,9720
2014,3,3,6,"SF Muni","BART",7399,119856,168021,14798,239712,336042
2014,3,3,6,"SamTrans","BART",389,119856,7559,778,239712,15118
2014,3,3,6,"VTA","BART",63,119856,26280,126,239712,52560
2014,3,3,6,"WETA","BART",13,119856,865,26,239712,1730
2014,3,3,6,"AC Transit","Caltrain",3,4638,33580,6,9276,67160
2014,3,3,6,"BART","Caltrain",267,4638,119856,534,9276,239712
2014,3,3,6,"Golden Gate Transit","Caltrain",3,4638,4860,6,9276,9720
2014,3,3,6,"SF Muni","Caltrain",347,4638,168021,694,9276,336042
2014,3,3,6,"SamTrans","Caltrain",27,4638,7559,54,9276,15118
2014,3,3,6,"VTA","Caltrain",83,4638,26280,166,9276,52560
2014,3,3,6,"BART","Golden Gate Ferry",11,3222,119856,22,6444,239712
2014,3,3,6,"Caltrain","Golden Gate Ferry",1,3222,4638,2,6444,9276
2014,3,3,6,"Golden Gate Ferry","Golden Gate Ferry",4,3222,3222,8,6444,6444
2014,3,3,6,"Golden Gate Transit","Golden Gate Ferry",38,3222,4860,76,6444,9720
2014,3,3,6,"SF Muni","Golden Gate Ferry",83,3222,168021,166,6444,336042
2014,3,3,6,"AC Transit","Golden Gate Transit",12,4860,33580,24,9720,67160
2014,3,3,6,"BART","Golden Gate Transit",68,4860,119856,136,9720,239712
2014,3,3,6,"Caltrain","Golden Gate Transit",2,4860,4638,4,9720,9276
2014,3,3,6,"Golden Gate Ferry","Golden Gate Transit",17,4860,3222,34,9720,6444
2014,3,3,6,"Golden Gate Transit","Golden Gate Transit",283,4860,4860,566,9720,9720
2014,3,3,6,"SF Muni","Golden Gate Transit",86,4860,168021,172,9720,336042
2014,3,3,6,"SamTrans","Golden Gate Transit",1,4860,7559,2,9720,15118
2014,3,3,6,"AC Transit","SF Muni",277,168021,33580,554,336042,67160
2014,3,3,6,"BART","SF Muni",7371,168021,119856,14742,336042,239712
2014,3,3,6,"Caltrain","SF Muni",356,168021,4638,712,336042,9276
2014,3,3,6,"Golden Gate Ferry","SF Muni",72,168021,3222,144,336042,6444
2014,3,3,6,"Golden Gate Transit","SF Muni",63,168021,4860,126,336042,9720
2014,3,3,6,"SF Muni","SF Muni",32606,168021,168021,65212,336042,336042
2014,3,3,6,"SamTrans","SF Muni",133,168021,7559,266,336042,15118
2014,3,3,6,"WETA","SF Muni",53,168021,865,106,336042,1730
2014,3,3,6,"AC Transit","SamTrans",6,7559,33580,12,15118,67160
2014,3,3,6,"BART","SamTrans",398,7559,119856,796,15118,239712
2014,3,3,6,"Caltrain","SamTrans",17,7559,4638,34,15118,9276
2014,3,3,6,"Golden Gate Transit","SamTrans",2,7559,4860,4,15118,9720
2014,3,3,6,"SF Muni","SamTrans",143,7559,168021,286,15118,336042
2014,3,3,6,"SamTrans","SamTrans",1003,7559,7559,2006,15118,15118
2014,3,3,6,"VTA","SamTrans",24,7559,26280,48,15118,52560
2014,3,3,6,"AC Transit","VTA",43,26280,33580,86,52560,67160
2014,3,3,6,"BART","VTA",47,26280,119856,94,52560,239712
2014,3,3,6,"Caltrain","VTA",110,26280,4638,220,52560,9276
2014,3,3,6,"SamTrans","VTA",29,26280,7559,58,52560,15118
2014,3,3,6,"VTA","VTA",6839,26280,26280,13678,52560,52560
